ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Year,Month,Day
1016.0,1959.0,Phd,Single,34554.0,0.0,1.0,2014-03-30,43.0,41.0,1.0,6.0,2.0,0.0,5.0,2.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,55.0,2014,3,30
4518.0,1979.0,Graduation,Married,85693.0,0.0,1.0,2013-04-20,59.0,386.0,81.0,183.0,120.5,81.0,111.0,2.0,9.0,5.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,35.0,2013,4,20
9370.0,1945.0,Phd,Married,65846.0,0.0,0.0,2013-05-17,68.0,562.0,81.0,276.0,80.0,40.0,81.0,1.0,6.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,69.0,2013,5,17
8908.0,1959.0,Graduation,Married,87195.0,0.0,0.0,2014-05-08,35.0,217.0,76.0,556.0,50.0,26.0,38.0,1.0,3.0,10.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,55.0,2014,5,8
8373.0,1979.0,Basic,Married,24594.0,1.0,0.0,2013-12-10,94.0,1.0,3.0,6.0,10.0,0.0,9.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,35.0,2013,12,10
7533.0,1964.0,Graduation,Married,49096.0,1.0,1.0,2013-09-24,15.0,144.0,1.0,32.0,2.0,1.0,7.0,4.0,4.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,50.0,2013,9,24
2683.0,1969.0,Graduation,Married,52413.0,0.0,2.0,2013-02-02,56.0,295.0,81.0,271.0,75.0,81.0,65.0,4.0,6.0,4.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,45.0,2013,2,2
3629.0,1978.0,Graduation,Single,38557.0,1.0,0.0,2012-12-19,17.0,76.0,3.0,31.0,4.0,4.0,27.0,2.0,3.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,36.0,2012,12,19
10991.0,1960.0,Master,Married,89058.0,0.0,0.0,2012-12-07,18.0,454.0,81.0,106.0,31.0,22.0,43.0,1.0,5.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,54.0,2012,12,7
5077.0,1979.0,Graduation,Married,77298.0,0.0,1.0,2013-11-02,46.0,425.0,81.0,292.0,23.0,35.0,79.0,1.0,6.0,6.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,35.0,2013,11,2
7431.0,1991.0,Phd,Single,68126.0,0.0,0.0,2012-11-10,40.0,1225.0,17.0,311.0,23.0,51.0,86.0,1.0,7.0,4.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,23.0,2012,11,10
3267.0,1963.0,Master,Married,57288.0,0.0,1.0,2014-06-25,27.0,527.0,0.0,21.0,0.0,0.0,60.0,3.0,8.0,1.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,51.0,2014,6,25
999.0,1991.0,Graduation,Single,86037.0,0.0,0.0,2013-01-02,95.0,490.0,44.0,125.0,29.0,20.0,22.0,1.0,6.0,7.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,23.0,2013,1,2
9215.0,1980.0,Phd,Married,43974.0,1.0,0.0,2012-12-12,19.0,378.0,0.0,101.0,0.0,0.0,72.0,5.0,6.0,4.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,34.0,2012,12,12
2286.0,1962.0,Graduation,Single,50785.0,1.0,1.0,2013-09-10,27.0,64.0,1.0,21.0,0.0,1.0,27.0,2.0,2.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,52.0,2013,9,10
1592.0,1970.0,Graduation,Married,90765.0,0.0,0.0,2014-01-24,25.0,547.0,81.0,556.0,120.5,81.0,33.0,0.0,4.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,44.0,2014,1,24
367.0,1978.0,2N Cycle,Married,36550.0,1.0,0.0,2013-02-19,74.0,47.0,81.0,94.0,120.5,81.0,120.0,5.0,9.0,1.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,36.0,2013,2,19
5234.0,1967.0,2N Cycle,Married,30753.0,1.0,1.0,2013-07-11,85.0,12.0,5.0,25.0,0.0,9.0,30.0,2.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,47.0,2013,7,11
9862.0,1969.0,Graduation,Married,21918.0,1.0,0.0,2013-11-14,37.0,1.0,6.0,7.0,11.0,5.0,3.0,2.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,45.0,2013,11,14
9805.0,1953.0,Master,Married,56129.0,0.0,1.0,2013-06-20,65.0,320.0,48.0,133.0,39.0,72.0,48.0,4.0,6.0,2.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,61.0,2013,6,20
6205.0,1967.0,Master,Single,32557.0,1.0,0.0,2014-02-24,13.0,34.0,3.0,29.0,0.0,4.0,10.0,3.0,2.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,47.0,2014,2,24
8442.0,1985.0,Master,Married,19510.0,2.0,0.0,2013-09-04,63.0,9.0,0.0,7.0,3.0,4.0,7.0,2.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,29.0,2013,9,4
7386.0,1976.0,Graduation,Divorced,30992.0,1.0,0.0,2013-04-22,83.0,17.0,0.0,14.0,7.0,3.0,2.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,38.0,2013,4,22
7215.0,1983.0,Graduation,Single,101970.0,0.0,0.0,2013-03-12,69.0,722.0,27.0,102.0,44.0,72.0,126.5,0.0,6.0,8.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,31.0,2013,3,12
1491.0,1965.0,2N Cycle,Married,71488.0,0.0,0.0,2013-02-18,87.0,162.0,33.0,124.0,40.0,28.0,126.5,2.0,3.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,49.0,2013,2,18
11071.0,1984.0,Graduation,Single,79607.0,0.0,0.0,2013-04-21,37.0,450.0,81.0,556.0,120.5,0.0,126.5,1.0,3.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,30.0,2013,4,21
3381.0,1953.0,Master,Married,54348.0,1.0,1.0,2014-06-08,51.0,70.0,0.0,16.0,0.0,0.0,4.0,2.0,2.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,61.0,2014,6,8
8268.0,1961.0,Phd,Married,51381.5,0.0,1.0,2013-07-11,23.0,352.0,0.0,27.0,10.0,0.0,15.0,3.0,6.0,1.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,53.0,2013,7,11
11051.0,1956.0,Phd,Married,77376.0,1.0,1.0,2014-05-10,72.0,492.0,19.0,110.0,16.0,12.0,12.0,4.0,6.0,3.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,58.0,2014,5,10
8026.0,1952.0,Graduation,Married,62998.0,0.0,1.0,2013-09-30,10.0,120.0,58.0,73.0,65.0,81.0,58.0,5.0,5.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,62.0,2013,9,30
433.0,1958.0,Master,Alone,61331.0,1.0,1.0,2013-03-10,42.0,534.0,5.0,47.0,0.0,5.0,41.0,5.0,11.0,1.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,56.0,2013,3,10
9597.0,1969.0,Graduation,Married,73448.0,0.0,0.0,2014-02-10,10.0,236.0,81.0,189.0,23.0,41.0,126.5,1.0,7.0,2.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,45.0,2014,2,10
1295.0,1963.0,Graduation,Married,51381.5,0.0,1.0,2013-08-11,96.0,231.0,65.0,196.0,38.0,71.0,124.0,1.0,6.0,5.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,51.0,2013,8,11
5290.0,1964.0,Phd,Married,41551.0,1.0,1.0,2013-08-14,51.0,220.0,0.0,33.0,3.0,0.0,23.0,5.0,5.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,50.0,2013,8,14
1685.0,1967.0,Phd,Married,62981.0,0.0,0.0,2013-03-17,21.0,796.0,14.0,556.0,38.0,44.0,0.0,1.0,4.0,5.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,47.0,2013,3,17
5342.0,1976.0,Basic,Divorced,9548.0,1.0,0.0,2012-08-08,31.0,0.0,1.0,3.0,10.0,6.0,9.0,2.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,38.0,2012,8,8
9579.0,1959.0,Phd,Married,33762.0,2.0,1.0,2013-07-07,61.0,53.0,1.0,34.0,2.0,0.0,16.0,3.0,2.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,55.0,2013,7,7
7660.0,1973.0,Phd,Alone,35860.0,1.0,1.0,2014-05-19,37.0,15.0,0.0,8.0,4.0,2.0,20.0,2.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,41.0,2014,5,19
1461.0,1965.0,Phd,Divorced,36921.0,1.0,1.0,2013-07-28,74.0,17.0,1.0,12.0,3.0,1.0,4.0,2.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,49.0,2013,7,28
821.0,1992.0,Master,Single,92859.0,0.0,0.0,2012-10-19,46.0,962.0,61.0,556.0,52.0,61.0,20.0,1.0,5.0,4.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,22.0,2012,10,19
11084.0,1976.0,Master,Married,65104.0,0.0,1.0,2013-11-14,4.0,738.0,0.0,232.0,13.0,20.0,50.0,2.0,3.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,38.0,2013,11,14
8690.0,1962.0,Graduation,Married,86111.0,0.0,0.0,2013-04-19,73.0,399.0,28.0,556.0,36.0,40.0,126.0,1.0,5.0,7.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,52.0,2013,4,19
2937.0,1974.0,Phd,Single,68352.0,0.0,1.0,2013-08-28,47.0,614.0,16.0,132.0,43.0,33.0,33.0,3.0,8.0,5.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,40.0,2013,8,28
9701.0,1988.0,Graduation,Married,41883.0,1.0,0.0,2013-03-19,13.0,32.0,34.0,41.0,73.0,16.0,116.0,3.0,4.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,26.0,2013,3,19
9949.0,1976.0,Graduation,Married,59809.0,0.0,2.0,2012-10-18,36.0,598.0,16.0,141.0,32.0,41.0,49.0,3.0,3.0,3.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,38.0,2012,10,18
10837.0,1975.0,Graduation,Married,23957.0,1.0,0.0,2012-10-28,47.0,2.0,1.0,18.0,20.0,11.0,16.0,1.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,39.0,2012,10,28
3120.0,1981.0,Graduation,Married,38547.0,1.0,0.0,2013-08-28,49.0,6.0,1.0,10.0,0.0,1.0,4.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,33.0,2013,8,28
5885.0,1973.0,2N Cycle,Married,35688.0,2.0,1.0,2012-08-22,94.0,73.0,3.0,90.0,12.0,1.0,32.0,6.0,4.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,41.0,2012,8,22
4050.0,1966.0,Master,Married,49605.0,0.0,0.0,2014-06-21,65.0,42.0,16.0,29.0,12.0,20.0,8.0,1.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,48.0,2014,6,21
3830.0,1953.0,Master,Married,59354.0,0.0,2.0,2014-04-24,59.0,295.0,21.0,78.0,39.0,13.0,13.0,1.0,4.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,61.0,2014,4,24
7987.0,1969.0,Graduation,Married,65747.0,0.0,1.0,2014-03-07,96.0,346.0,17.0,48.0,23.0,13.0,13.0,4.0,8.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,45.0,2014,3,7
7798.0,1972.0,2N Cycle,Married,46344.0,0.0,1.0,2012-12-14,28.0,233.0,20.0,57.0,8.0,20.0,91.0,4.0,7.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,42.0,2012,12,14
92.0,1988.0,Graduation,Alone,34176.0,1.0,0.0,2014-05-12,12.0,5.0,7.0,24.0,19.0,14.0,20.0,4.0,3.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,26.0,2014,5,12
7055.0,1952.0,Phd,Married,61010.0,0.0,1.0,2012-10-09,57.0,888.0,0.0,57.0,0.0,0.0,76.0,2.0,8.0,5.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,62.0,2012,10,9
10240.0,1949.0,Graduation,Married,69372.0,0.0,0.0,2013-02-19,10.0,997.0,26.0,269.0,34.0,13.0,42.0,1.0,10.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,65.0,2013,2,19
3025.0,1958.0,Graduation,Single,49967.0,0.0,1.0,2013-07-08,4.0,212.0,6.0,69.0,4.0,12.0,3.0,3.0,6.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,56.0,2013,7,8
9283.0,1978.0,Graduation,Single,60199.0,1.0,2.0,2013-09-12,49.0,8.0,1.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,36.0,2013,9,12
9970.0,1977.0,Graduation,Married,55375.0,0.0,1.0,2013-10-17,3.0,42.0,11.0,57.0,10.0,28.0,14.0,1.0,1.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,37.0,2013,10,17
2730.0,1955.0,Graduation,Single,80317.0,0.0,0.0,2013-08-20,64.0,536.0,11.0,387.0,120.5,81.0,57.0,1.0,3.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,59.0,2013,8,20
2795.0,1958.0,Master,Single,30523.0,2.0,1.0,2013-07-01,0.0,5.0,0.0,3.0,0.0,0.0,5.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,56.0,2013,7,1
9260.0,1945.0,Phd,Married,70356.0,0.0,0.0,2012-11-05,20.0,1225.0,16.0,249.0,43.0,16.0,33.0,2.0,10.0,6.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,69.0,2012,11,5
8182.0,1984.0,Graduation,Married,23228.0,1.0,0.0,2014-01-05,91.0,53.0,3.0,49.0,7.0,4.0,5.0,4.0,3.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,30.0,2014,1,5
10095.0,1975.0,Phd,Divorced,74165.0,0.0,0.0,2013-05-01,9.0,1001.0,12.0,240.0,16.0,12.0,12.0,1.0,5.0,4.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,39.0,2013,5,1
8475.0,1973.0,Phd,Married,117416.25,0.0,1.0,2014-03-01,98.0,20.0,2.0,556.0,1.0,2.0,1.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,41.0,2014,3,1
4370.0,1966.0,Graduation,Married,43482.0,2.0,1.0,2013-11-13,83.0,18.0,1.0,32.0,6.0,3.0,28.0,3.0,2.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,48.0,2013,11,13
10573.0,1953.0,Graduation,Divorced,62551.0,0.0,0.0,2013-11-18,27.0,125.0,16.0,98.0,120.5,21.0,27.0,1.0,6.0,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,61.0,2013,11,18
3712.0,1959.0,Graduation,Divorced,52332.0,0.0,0.0,2013-08-28,63.0,212.0,5.0,33.0,7.0,0.0,2.0,1.0,3.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,55.0,2013,8,28
6637.0,1988.0,Graduation,Single,66951.0,0.0,0.0,2013-11-02,46.0,277.0,81.0,305.0,120.5,76.0,124.0,1.0,3.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,26.0,2013,11,2
3152.0,1957.0,Graduation,Married,26091.0,1.0,1.0,2014-02-25,84.0,15.0,10.0,19.0,8.0,17.0,20.0,3.0,2.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,57.0,2014,2,25
5610.0,1965.0,Graduation,Married,33456.0,1.0,1.0,2014-04-21,58.0,7.0,3.0,10.0,8.0,1.0,7.0,2.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,49.0,2014,4,21
6460.0,1982.0,Graduation,Married,28718.0,1.0,0.0,2013-07-13,78.0,12.0,4.0,6.0,11.0,8.0,16.0,2.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,32.0,2013,7,13
1349.0,1970.0,Graduation,Married,50447.0,2.0,0.0,2014-04-21,4.0,85.0,7.0,24.0,2.0,3.0,27.0,1.0,3.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,44.0,2014,4,21
1880.0,1959.0,Phd,Married,53537.0,1.0,1.0,2014-01-30,17.0,81.0,0.0,6.0,0.0,0.0,6.0,2.0,2.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,55.0,2014,1,30
641.0,1967.0,Graduation,Single,52074.0,0.0,1.0,2014-04-04,77.0,59.0,0.0,12.0,0.0,0.0,48.0,1.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,47.0,2014,4,4
8717.0,1975.0,Phd,Married,80427.0,0.0,1.0,2012-09-12,56.0,1149.0,71.0,449.0,69.0,71.0,26.0,1.0,11.0,8.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,39.0,2012,9,12
10314.0,1948.0,Phd,Married,83837.0,0.0,0.0,2012-12-16,79.0,847.0,66.0,119.0,86.0,81.0,111.0,1.0,9.0,10.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,66.0,2012,12,16
10854.0,1970.0,Phd,Married,38853.0,1.0,1.0,2014-05-23,90.0,29.0,0.0,14.0,0.0,0.0,2.0,2.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,44.0,2014,5,23
10492.0,1959.0,Graduation,Married,38285.0,2.0,1.0,2014-06-24,96.0,2.0,0.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,55.0,2014,6,24
6935.0,1951.0,2N Cycle,Married,78497.0,0.0,0.0,2013-12-01,44.0,207.0,26.0,447.0,75.0,0.0,126.5,1.0,5.0,7.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,63.0,2013,12,1
7698.0,1976.0,Phd,Married,51650.0,0.0,1.0,2014-05-11,81.0,152.0,3.0,22.0,2.0,5.0,7.0,1.0,4.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,38.0,2014,5,11
3559.0,1988.0,2N Cycle,Married,16248.0,1.0,0.0,2014-05-10,77.0,12.0,11.0,10.0,3.0,12.0,9.0,3.0,2.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,26.0,2014,5,10
10562.0,1946.0,Master,Married,66835.0,0.0,0.0,2013-09-28,21.0,620.0,26.0,195.0,34.0,17.0,126.5,1.0,6.0,4.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,68.0,2013,9,28
10796.0,1984.0,Master,Married,30477.0,1.0,0.0,2014-01-22,16.0,47.0,1.0,6.0,0.0,0.0,12.0,1.0,1.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,30.0,2014,1,22
2563.0,1961.0,Basic,Married,28249.0,0.0,0.0,2014-06-15,80.0,1.0,9.0,7.0,2.0,14.0,10.0,1.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,53.0,2014,6,15
3518.0,1983.0,Graduation,Married,25271.0,1.0,0.0,2012-12-05,45.0,10.0,1.0,18.0,10.0,4.0,7.0,1.0,1.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,31.0,2012,12,5
5823.0,1970.0,Phd,Single,32303.0,0.0,1.0,2014-03-08,63.0,35.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,44.0,2014,3,8
3934.0,1966.0,Graduation,Married,61286.0,0.0,1.0,2013-08-02,34.0,356.0,0.0,107.0,19.0,9.0,117.0,2.0,7.0,1.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,48.0,2013,8,2
6982.0,1976.0,Graduation,Married,74068.0,0.0,0.0,2013-03-19,14.0,783.0,30.0,537.0,120.5,76.0,15.0,1.0,4.0,10.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,38.0,2013,3,19
6431.0,1964.0,Phd,Married,45759.0,1.0,1.0,2013-02-23,13.0,42.0,1.0,18.0,3.0,0.0,4.0,2.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,50.0,2013,2,23
9733.0,1978.0,Basic,Married,24882.0,1.0,0.0,2012-09-09,52.0,1.0,4.0,10.0,29.0,0.0,36.0,1.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,36.0,2012,9,9
5602.0,1989.0,Phd,Married,66973.0,0.0,0.0,2013-05-17,98.0,466.0,22.0,432.0,120.5,81.0,102.0,1.0,8.0,7.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,25.0,2013,5,17
7829.0,1932.0,2N Cycle,Divorced,36640.0,1.0,0.0,2013-09-26,99.0,15.0,6.0,8.0,7.0,4.0,25.0,1.0,2.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,82.0,2013,9,26
1324.0,1988.0,Graduation,Married,38872.0,1.0,0.0,2013-05-30,93.0,23.0,3.0,21.0,3.0,19.0,22.0,2.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,26.0,2013,5,30
326.0,1973.0,Graduation,Married,51148.0,1.0,1.0,2013-02-18,38.0,235.0,6.0,45.0,8.0,9.0,12.0,4.0,5.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,41.0,2013,2,18
7224.0,1977.0,Graduation,Married,31353.0,1.0,1.0,2013-12-29,24.0,10.0,0.0,10.0,3.0,1.0,7.0,2.0,1.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,37.0,2013,12,29
6999.0,1980.0,Master,Married,69661.0,0.0,0.0,2014-05-13,80.0,656.0,16.0,106.0,32.0,16.0,8.0,1.0,7.0,3.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,34.0,2014,5,13
9938.0,1954.0,Graduation,Married,80067.0,0.0,0.0,2013-09-19,82.0,519.0,17.0,556.0,27.0,81.0,51.0,1.0,4.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,60.0,2013,9,19
6422.0,1954.0,Graduation,Married,86718.0,0.0,0.0,2013-01-17,20.0,344.0,81.0,482.0,50.0,33.0,126.5,1.0,5.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,60.0,2013,1,17
3182.0,1973.0,Phd,Single,46854.0,1.0,1.0,2014-03-31,81.0,96.0,1.0,79.0,7.0,1.0,79.0,6.0,5.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,41.0,2014,3,31
7300.0,1952.0,Graduation,Divorced,69142.0,0.0,1.0,2014-06-29,50.0,448.0,4.0,34.0,6.0,4.0,39.0,3.0,8.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,62.0,2014,6,29
10424.0,1968.0,Graduation,Single,75922.0,0.0,0.0,2013-12-09,60.0,265.0,81.0,553.0,120.5,23.0,92.0,1.0,4.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,46.0,2013,12,9
8727.0,1978.0,Graduation,Divorced,63693.0,0.0,1.0,2013-10-14,63.0,587.0,43.0,337.0,42.0,81.0,54.0,3.0,11.0,6.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,36.0,2013,10,14
2798.0,1977.0,Phd,Married,102160.0,0.0,0.0,2012-11-02,54.0,763.0,29.0,138.0,76.0,81.0,58.0,0.0,7.0,9.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,37.0,2012,11,2
